date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:44:34	10329/10329	---M--	200	added ('OK')	image/jpeg	etag:%221c6625-2859-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/blog-img/blog-img-4.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/blog-img/blog-img-4.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:35	1699/1699	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2002%20Jun%202020%2014:14:34%20GMT	http://vecurosoft.com/products/html/mixlax/demo/google.com	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/google.com	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:35	4168/4168	---M--	200	added ('OK')	image/png	etag:%221c667b-1048-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/logo-thumb.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/logo-thumb.png	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:35	2949/2949	---M--	200	added ('OK')	image/jpeg	etag:%221c66ac-b85-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/thumb-img/footer-post-1.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/thumb-img/footer-post-1.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:36	3534/3534	---M--	200	added ('OK')	image/jpeg	etag:%221c66ad-dce-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/thumb-img/footer-post-2.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/thumb-img/footer-post-2.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:36	3075/3075	---M--	200	added ('OK')	image/jpeg	etag:%221c66ae-c03-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/thumb-img/footer-post-3.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/thumb-img/footer-post-3.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:37	8638/8638	---M--	200	added ('OK')	application/javascript	etag:%221c66c5-21be-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/vendor/modernizr-3.6.0.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/vendor/modernizr-3.6.0.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:48	60016/60016	---M--	200	added ('OK')	application/javascript	etag:%221c66b6-ea70-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/bootstrap.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/bootstrap.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:49	8157/8157	---M--	200	added ('OK')	application/javascript	etag:%221c66c7-1fdd-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/wow.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/wow.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:51	5640/5640	---M--	200	added ('OK')	application/javascript	etag:%221c66c2-1608-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/tilt.jquery.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/tilt.jquery.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:52	97168/97168	---M--	200	added ('OK')	application/javascript	etag:%221c66c4-17b90-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/vendor/jquery-1.12.4.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/vendor/jquery-1.12.4.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:52	8051/8051	---M--	200	added ('OK')	application/javascript	etag:%221c66c6-1f73-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/waypoints.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/waypoints.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:53	4019/4019	---M--	200	added ('OK')	application/javascript	etag:%221c66bd-fb3-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/jquery.meanmenu.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/jquery.meanmenu.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:53	1074/1074	---M--	200	added ('OK')	application/javascript	etag:%221c66ba-432-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/jquery.counterup.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/jquery.counterup.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:58	163417/163417	---M--	200	added ('OK')	image/jpeg	etag:%221c660d-27e59-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/cta-bg-img.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/cta-bg-img.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:44:59	2945/2945	---M--	200	added ('OK')	application/javascript	etag:%221c66be-b81-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/jquery.nice-select.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/jquery.nice-select.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:45:00	42864/42864	---M--	200	added ('OK')	application/javascript	etag:%221c66c1-a770-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/slick.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/slick.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:45:02	5600/5600	---M--	200	added ('OK')	application/javascript	etag:%221c66b8-15e0-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/imagesloaded.pkgd.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/imagesloaded.pkgd.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:45:02	17314/17314	---M--	200	added ('OK')	application/javascript	etag:%221c66c0-43a2-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/parallax.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/parallax.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:45:04	68265/68265	---M--	200	added ('OK')	application/javascript	etag:%221c66bc-10aa9-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/jquery.fancybox.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/jquery.fancybox.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:45:07	35456/35456	---M--	200	added ('OK')	application/javascript	etag:%221c66b9-8a80-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/isotope.pkgd.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/isotope.pkgd.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:45:08	23194/23194	---M--	200	added ('OK')	application/javascript	etag:%221c66bf-5a9a-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/main.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/main.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:45:12	60819/60819	---M--	200	added ('OK')	application/javascript	etag:%221c66bb-ed93-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/js/jquery.datetimepicker.min.js	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/js/jquery.datetimepicker.min.js	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:45:12	20572/20572	---M--	200	added ('OK')	font/woff2	etag:%221c65f1-505c-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.woff2	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.woff2	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/flaticon.css)
19:45:14	38226/38226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c65ed-9552-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.eot	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.eot	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/flaticon.css)
19:45:16	24148/24148	---M--	200	added ('OK')	font/woff	etag:%221c65f0-5e54-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.woff	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.woff	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/flaticon.css)
19:45:20	254084/254084	---M--	200	added ('OK')	image/svg+xml	etag:%221c65ee-3e084-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.svg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.svg	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/flaticon.css)
19:45:22	38226/38226	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221c65ed-9552-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.eot?	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticond41d.eot	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/flaticon.css)
19:45:22	10550/10550	---M--	200	added ('OK')	image/png	etag:%221c666c-2936-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/icons/section-title-bg-icon.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/icons/section-title-bg-icon.png	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/style.css)
19:45:24	38048/38048	---M--	200	added ('OK')	font/ttf	etag:%221c65ef-94a0-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.ttf	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/fonts/Flaticon.ttf	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/flaticon.css)
19:45:24	13936/13936	---M--	200	added ('OK')	image/png	etag:%221c665a-3670-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/hero/hero-3-bg-shape.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/hero/hero-3-bg-shape.png	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/style.css)
19:45:46	144366/144366	---M--	200	added ('OK')	image/png	etag:%221c660e-233ee-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/features-pattern-bg.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/features-pattern-bg.png	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/style.css)
19:46:07	129518/129518	---M--	200	added ('OK')	image/png	etag:%221c669b-1f9ee-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/testomonial/pattern-bg.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/testomonial/pattern-bg.png	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/style.css)
19:46:24	98779/98779	---M--	200	added ('OK')	image/png	etag:%221c6609-181db-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/blog-quote-bg.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/blog-quote-bg.png	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/style.css)
19:47:15	686189/686189	---M--	200	added ('OK')	image/png	etag:%221c6614-a786d-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/testomonial-bg-shape-3-1.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/testomonial-bg-shape-3-1.png	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/style.css)
19:47:36	819958/819958	---M--	200	added ('OK')	image/png	etag:%221c666e-c82f6-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/icons/testomonial-bg-shape.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/icons/testomonial-bg-shape.png	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/style.css)
19:47:36	1378/1378	---M--	200	added ('OK')	image/png	etag:%221c6636-562-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/cancel.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/cancel.png	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/style.css)
19:47:54	103372/103372	---M--	200	added ('OK')	image/jpeg	etag:%221c6608-193cc-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/banner-bg.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/banner-bg.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/portfolio.html)
19:47:55	564856/564856	---M--	200	added ('OK')	image/png	etag:%221c6602-89e78-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/404-page-bg-shape.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/404-page-bg-shape.png	(from http://vecurosoft.com/products/html/mixlax/demo/assets/css/style.css)
19:47:58	25430/25430	---M--	200	added ('OK')	image/jpeg	etag:%221c6645-6356-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-1.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-1.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/portfolio.html)
19:47:59	26413/26413	---M--	200	added ('OK')	image/jpeg	etag:%221c6646-672d-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-2.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-2.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/portfolio.html)
19:48:00	1504119/1504119	---M--	200	added ('OK')	image/png	etag:%221c6612-16f377-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/price-plans-bg.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/price-plans-bg.png	(from http://vecurosoft.com/products/html/mixlax/demo/index.html)
19:48:06	42792/42792	---M--	200	added ('OK')	image/jpeg	etag:%221c664c-a728-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-3.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-3.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/portfolio.html)
19:48:09	47710/47710	---M--	200	added ('OK')	image/jpeg	etag:%221c664e-ba5e-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-5.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-5.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/portfolio.html)
19:48:13	24816/24816	---M--	200	added ('OK')	image/jpeg	etag:%221c6650-60f0-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-7.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-7.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/portfolio.html)
19:48:14	51782/51782	---M--	200	added ('OK')	image/jpeg	etag:%221c664f-ca46-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-6.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-6.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/portfolio.html)
19:48:15	95788/95788	---M--	200	added ('OK')	image/jpeg	etag:%221c664d-1762c-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-4.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-4.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/portfolio.html)
19:48:16	7657/7657	---M--	200	added ('OK')	image/png	etag:%221c667c-1de9-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/logo-white.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/logo-white.png	(from http://vecurosoft.com/products/html/mixlax/demo/portfolio.html)
19:48:19	34529/34529	---M--	200	added ('OK')	image/jpeg	etag:%221c6651-86e1-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-8.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-8.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/portfolio.html)
19:48:23	49223/49223	---M--	200	added ('OK')	image/jpeg	etag:%221c660a-c047-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/contact-us-bg.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/contact-us-bg.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/contact.html)
19:48:32	79902/79902	---M--	200	added ('OK')	image/png	etag:%221c666a-1381e-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/icons/leaf-2-1.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/icons/leaf-2-1.png	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:48:33	103493/103493	---M--	200	added ('OK')	image/png	etag:%221c6668-19445-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/icons/hero-2-1.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/icons/hero-2-1.png	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:33	30276/30276	---M--	200	added ('OK')	image/png	etag:%221c666b-7644-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/icons/leaf-small-1.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/icons/leaf-small-1.png	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:36	18403/18403	---M--	200	added ('OK')	image/jpeg	etag:%221c668e-47e3-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/team-member/team-member-1.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/team-member/team-member-1.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:37	16576/16576	---M--	200	added ('OK')	image/jpeg	etag:%221c668f-40c0-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/team-member/team-member-2.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/team-member/team-member-2.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:39	14629/14629	---M--	200	added ('OK')	image/jpeg	etag:%221c6694-3925-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/team-member/team-member-3.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/team-member/team-member-3.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:39	13698/13698	---M--	200	added ('OK')	image/jpeg	etag:%221c6695-3582-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/team-member/team-member-4.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/team-member/team-member-4.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:40	48476/48476	---M--	200	added ('OK')	image/jpeg	etag:%221c65f8-bd5c-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/about-us/about-us-img-1.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/about-us/about-us-img-1.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:43	28181/28181	---M--	200	added ('OK')	image/jpeg	etag:%221c6696-6e15-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/team-member/team-member-5.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/team-member/team-member-5.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:47	45149/45149	---M--	200	added ('OK')	image/jpeg	etag:%221c6641-b05d-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-1-1.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-1-1.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:49	51645/51645	---M--	200	added ('OK')	image/jpeg	etag:%221c6642-c9bd-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-1-2.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-1-2.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:57	43514/43514	---M--	200	added ('OK')	image/png	etag:%221c6611-a9fa-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/price-plan-bg-3.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/bg-img/price-plan-bg-3.png	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:58	172625/172625	---M--	200	added ('OK')	image/png	etag:%221c6662-2a251-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/icons/cream.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/icons/cream.png	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:59	73624/73624	---M--	200	added ('OK')	image/jpeg	etag:%221c6644-11f98-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-1-4.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-1-4.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:59	101963/101963	---M--	200	added ('OK')	image/jpeg	etag:%221c6643-18e4b-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-1-3.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/gallery/gallery-img-1-3.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:49:59	17267/17267	---M--	200	added ('OK')	image/png	etag:%221c66a0-4373-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/testomonial/testomonial-author-5.png	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/testomonial/testomonial-author-5.png	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:50:02	13248/13248	---M--	200	added ('OK')	image/jpeg	etag:%221c6620-33c0-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/blog-img/blog-img-3-1.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/blog-img/blog-img-3-1.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:50:02	19442/19442	---M--	200	added ('OK')	image/jpeg	etag:%221c661e-4bf2-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/blog-img/blog-img-2-2.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/blog-img/blog-img-2-2.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:50:05	46515/46515	---M--	200	added ('OK')	image/jpeg	etag:%221c661d-b5b3-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/blog-img/blog-img-2-1.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/blog-img/blog-img-2-1.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-2.html)
19:50:17	88839/88839	---M--	200	added ('OK')	image/jpeg	etag:%221c6659-15b07-5a5f283d50e00%22	http://vecurosoft.com/products/html/mixlax/demo/assets/img/hero/hero-3-3.jpg	D:/Extra/College/Sem%204/FinalBeautyParlor/vecurosoft.com/products/html/mixlax/demo/assets/img/hero/hero-3-3.jpg	(from http://vecurosoft.com/products/html/mixlax/demo/index-3.html)
